"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0AD50","2019-10-09 12:00:00","84.000","88.000","4.000","27.200","0.770","1006.100","","0.000","10.400","58.000","","27.200","","22.800",""
"C0G620","2019-10-09 12:00:00","110.000","237.000","1.500","31.600","0.620","1001.700","","0.000","-99.000","-99.000","-99.000","32.100","","23.700",""
"C0V310","2019-10-09 12:00:00","46.000","240.000","2.400","29.700","0.560","1007.200","","0.000","-99.000","-99.000","-99.000","31.300","","24.100",""
"C0X110","2019-10-09 12:00:00","20.000","258.000","2.600","29.500","0.690","1011.700","","0.000","-99.000","-99.000","-99.000","29.600","","26.300",""
"C0S980","2019-10-09 12:00:00","901.000","342.000","0.800","20.700","1.000","915.600","","0.000","-99.000","-99.000","-99.000","22.400","","17.100",""
"C0O860","2019-10-09 12:00:00","38.000","279.000","2.200","30.900","0.640","1008.700","","0.000","-99.000","-99.000","-99.000","31.300","","25.300",""
"C0U950","2019-10-09 12:00:00","1012.000","55.000","3.000","18.100","1.000","906.000","","1.000","-99.000","-99.000","-99.000","18.300","","17.000",""
"C0R260","2019-10-09 12:00:00","76.000","0.000","0.100","28.100","0.770","1005.400","","0.000","-99.000","-99.000","-99.000","29.500","","22.400",""
"C0X270","2019-10-09 12:00:00","33.000","303.000","0.600","30.900","0.620","1010.700","","0.000","-99.000","-99.000","-99.000","32.800","","24.200",""
"C0G880","2019-10-09 12:00:00","92.000","300.000","0.700","29.800","0.660","1003.900","","0.000","-99.000","-99.000","-99.000","29.800","","25.000",""
"C0R520","2019-10-09 12:00:00","18.000","249.000","3.500","29.700","0.740","1011.700","","0.000","-99.000","-99.000","-99.000","31.000","","24.300",""
"C0O810","2019-10-09 12:00:00","161.000","317.000","0.400","31.600","0.700","997.100","","0.000","-99.000","-99.000","-99.000","31.600","","23.900",""
"C0E790","2019-10-09 12:00:00","344.000","273.000","3.200","29.000","0.680","974.300","","0.000","-99.000","-99.000","-99.000","29.100","","22.500",""
"C0F9Y0","2019-10-09 12:00:00","3313.000","317.000","0.800","11.200","0.860","689.700","","0.000","-99.000","-99.000","-99.000","13.600","","6.100",""
"C0S930","2019-10-09 12:00:00","248.000","77.000","1.800","26.600","0.640","987.700","","0.000","-99.000","-99.000","-99.000","27.400","","20.800",""
"C0M770","2019-10-09 12:00:00","164.000","211.000","1.000","29.300","0.650","994.600","","0.000","-99.000","-99.000","-99.000","29.400","","25.100",""
"C0R470","2019-10-09 12:00:00","103.000","342.000","1.400","30.300","0.610","1002.500","","0.000","-99.000","-99.000","-99.000","30.900","","23.500",""
"C0W120","2019-10-09 12:00:00","58.000","19.000","8.900","26.200","0.770","1007.800","","0.000","14.400","12.000","","26.900","","24.700",""
"C0V350","2019-10-09 12:00:00","36.000","242.000","2.600","31.800","0.610","1010.700","","0.000","-99.000","-99.000","-99.000","31.800","","23.100",""
"CM0160","2019-10-09 12:00:00","150.000","273.000","1.200","33.400","0.500","996.500","","0.500","-99.000","-99.000","-99.000","33.400","","23.400",""
"C0V500","2019-10-09 12:00:00","6.000","239.000","0.600","31.100","0.710","1011.800","","0.000","-99.000","-99.000","-99.000","31.100","","26.100",""
"C0SA30","2019-10-09 12:00:00","92.000","38.000","1.800","28.000","0.680","1005.800","","0.000","-99.000","-99.000","-99.000","28.000","","23.100",""
"C0U710","2019-10-09 12:00:00","1942.000","0.000","0.000","14.000","0.990","811.400","","0.500","-99.000","-99.000","-99.000","14.000","","11.500",""
"C0Z100","2019-10-09 12:00:00","36.000","0.000","0.200","27.100","0.720","1013.700","","0.000","-99.000","-99.000","-99.000","27.100","","20.200",""
"C0Z170","2019-10-09 12:00:00","199.000","65.000","1.500","24.700","0.790","995.100","","0.000","-99.000","-99.000","-99.000","25.200","","20.200",""
"C0K430","2019-10-09 12:00:00","30.000","311.000","2.300","29.500","0.660","1011.100","","0.000","-99.000","-99.000","-99.000","29.900","","23.800",""
"C0T9M0","2019-10-09 12:00:00","92.000","336.000","1.700","27.100","0.750","1006.800","","0.000","-99.000","-99.000","-99.000","27.100","","22.400",""
"C0AI00","2019-10-09 12:00:00","188.000","41.000","0.900","27.100","0.740","994.000","","0.000","7.100","121.000","","27.400","","23.400",""
"C0AC40","2019-10-09 12:00:00","1079.000","241.000","1.700","18.200","0.990","896.200","","1.000","11.500","69.000","","18.500","","16.600",""
"C0A930","2019-10-09 12:00:00","216.000","126.000","0.600","23.600","0.980","990.500","","0.000","-99.000","-99.000","-99.000","24.400","","22.800",""
"C0A640","2019-10-09 12:00:00","241.000","0.000","0.000","24.600","0.810","990.800","","3.000","-99.000","-99.000","-99.000","25.100","","21.800",""
"C0I420","2019-10-09 12:00:00","305.000","208.000","2.500","29.700","0.620","979.000","","0.000","-99.000","-99.000","-99.000","30.400","","22.200",""
"C0R170","2019-10-09 12:00:00","26.000","248.000","0.800","30.300","0.640","1010.900","","0.000","-99.000","-99.000","-99.000","31.400","","22.800",""
"C0M530","2019-10-09 12:00:00","1385.000","209.000","1.200","20.400","0.910","870.800","","0.000","-99.000","-99.000","-99.000","20.400","","17.100",""
"C0H960","2019-10-09 12:00:00","120.000","234.000","0.400","30.500","0.660","998.600","","0.000","-99.000","-99.000","-99.000","30.500","","25.300",""
"C0V620","2019-10-09 12:00:00","18.000","251.000","2.500","29.500","0.640","1011.900","","0.000","-99.000","-99.000","-99.000","29.600","","25.500",""
"C0X280","2019-10-09 12:00:00","22.000","267.000","3.000","29.700","0.700","1011.600","","0.000","-99.000","-99.000","-99.000","29.900","","25.800",""
"C0AH40","2019-10-09 12:00:00","426.000","35.000","4.700","23.600","0.850","967.800","","0.000","12.100","40.000","","23.800","","22.500",""
"C0T9A0","2019-10-09 12:00:00","498.000","0.000","0.200","22.100","0.990","960.600","","0.000","-99.000","-99.000","-99.000","22.300","","18.900",""
"C0K390","2019-10-09 12:00:00","31.000","300.000","1.000","29.900","0.670","1010.000","","0.000","-99.000","-99.000","-99.000","30.000","","24.600",""
"C0I540","2019-10-09 12:00:00","3344.000","272.000","4.200","11.700","0.840","686.400","","-99.000","-99.000","-99.000","-99.000","12.700","","5.900",""
"C0G890","2019-10-09 12:00:00","24.000","322.000","2.900","30.200","0.640","1010.900","","0.000","-99.000","-99.000","-99.000","31.000","","24.400",""
"C0G720","2019-10-09 12:00:00","50.000","215.000","0.700","31.000","0.610","1007.300","","0.000","-99.000","-99.000","-99.000","31.000","","24.800",""
"C0UA40","2019-10-09 12:00:00","1121.000","44.000","2.100","17.600","0.990","893.300","","32.500","-99.000","-99.000","-99.000","18.000","","16.700",""
"C0V400","2019-10-09 12:00:00","56.000","273.000","2.800","29.800","0.650","1006.600","","0.000","-99.000","-99.000","-99.000","30.500","","25.100",""
"C0X130","2019-10-09 12:00:00","27.000","308.000","1.700","32.100","0.610","1010.200","","0.000","-99.000","-99.000","-99.000","32.100","","25.900",""
"C0A520","2019-10-09 12:00:00","48.000","81.000","4.200","27.600","0.720","1010.200","","0.500","-99.000","-99.000","-99.000","27.600","","23.100",""
"C0U870","2019-10-09 12:00:00","474.000","103.000","1.500","21.300","0.970","964.000","","21.000","-99.000","-99.000","-99.000","21.700","","19.300",""
"C0S690","2019-10-09 12:00:00","522.000","24.000","3.000","25.000","0.820","956.700","","0.000","-99.000","-99.000","-99.000","27.300","","20.300",""
"C0R150","2019-10-09 12:00:00","105.000","0.000","0.000","30.400","0.590","1000.800","","0.000","-99.000","-99.000","-99.000","31.200","","23.400",""
"C0K560","2019-10-09 12:00:00","117.000","278.000","1.400","30.700","0.580","1000.800","","0.000","-99.000","-99.000","-99.000","30.800","","24.500",""
"C1R440","2019-10-09 12:00:00","1654.000","52.000","2.400","18.700","0.840","837.100","","0.000","-99.000","-99.000","-99.000","18.700","","13.800",""
"C0K460","2019-10-09 12:00:00","60.000","270.000","1.900","29.700","0.660","1005.700","","0.000","-99.000","-99.000","-99.000","30.200","","25.100",""
"C0M740","2019-10-09 12:00:00","15.000","267.000","2.800","28.700","0.730","1011.200","","0.000","-99.000","-99.000","-99.000","29.600","","25.600",""
"C0SA10","2019-10-09 12:00:00","411.000","61.000","1.200","24.900","0.840","969.700","","0.000","-99.000","-99.000","-99.000","28.700","","20.200",""
"C0C660","2019-10-09 12:00:00","176.000","47.000","4.000","27.200","0.650","994.700","","0.000","11.600","38.000","","27.600","","23.500",""
"C0R620","2019-10-09 12:00:00","34.000","39.000","3.100","26.700","0.840","1011.400","","0.000","9.100","37.000","","28.000","","26.100",""
"C0R700","2019-10-09 12:00:00","19.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0O970","2019-10-09 12:00:00","71.000","254.000","2.300","30.800","0.690","1006.200","","0.000","-99.000","-99.000","-99.000","31.500","","23.400",""
"C0F9P0","2019-10-09 12:00:00","26.000","30.000","3.800","29.600","0.710","1011.200","","0.000","9.100","41.000","","30.500","","23.600",""
"C0R560","2019-10-09 12:00:00","22.000","266.000","2.800","28.900","0.700","1011.700","","0.000","-99.000","-99.000","-99.000","30.000","","24.700",""
"C0X220","2019-10-09 12:00:00","26.000","106.000","3.100","28.700","0.710","1010.700","","0.000","-99.000","-99.000","-99.000","29.900","","25.400",""
"C0M680","2019-10-09 12:00:00","37.000","309.000","1.600","29.400","0.720","1011.000","","0.000","-99.000","-99.000","-99.000","31.000","","25.200",""
"C0S710","2019-10-09 12:00:00","382.000","35.000","3.000","24.100","0.720","973.500","","0.000","9.400","49.000","","24.700","","19.300",""
"C0F9T0","2019-10-09 12:00:00","111.000","315.000","2.400","29.300","0.660","1001.300","","0.000","-99.000","-99.000","-99.000","30.900","","25.400",""
"C0F9N0","2019-10-09 12:00:00","75.000","229.000","1.900","30.600","0.600","1005.000","","0.000","-99.000","-99.000","-99.000","31.300","","25.900",""
"C0G740","2019-10-09 12:00:00","24.000","322.000","1.700","29.200","0.640","1011.100","","0.000","-99.000","-99.000","-99.000","29.800","","24.400",""
"C0UA70","2019-10-09 12:00:00","547.000","68.000","5.300","21.700","0.990","955.700","","1.500","-99.000","-99.000","-99.000","21.700","","20.400",""
"C0AC60","2019-10-09 12:00:00","55.000","67.000","2.400","29.100","0.610","1008.700","","0.000","9.900","80.000","","29.300","","23.700",""
"C0R510","2019-10-09 12:00:00","31.000","271.000","1.800","30.000","0.660","1010.600","","0.000","-99.000","-99.000","-99.000","31.200","","24.900",""
"C1R320","2019-10-09 12:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0X060","2019-10-09 12:00:00","19.000","296.000","4.700","30.000","0.690","1013.100","","0.000","-99.000","-99.000","-99.000","31.100","","24.700",""
"C0E550","2019-10-09 12:00:00","84.000","60.000","1.800","30.400","0.530","1005.300","","0.000","-99.000","-99.000","-99.000","30.400","","21.600",""
"C0AI20","2019-10-09 12:00:00","25.000","65.000","7.500","25.900","0.990","1013.000","","0.000","-99.000","-99.000","-99.000","26.300","","24.600",""
"C0E740","2019-10-09 12:00:00","27.000","67.000","1.500","31.300","0.540","1010.000","","0.000","-99.000","-99.000","-99.000","31.300","","22.000",""
"C0R650","2019-10-09 12:00:00","29.000","315.000","2.500","30.200","0.620","1011.900","","0.000","-99.000","-99.000","-99.000","31.000","","23.900",""
"C0S750","2019-10-09 12:00:00","2280.000","0.000","0.200","16.100","0.850","776.600","","0.500","-99.000","-99.000","-99.000","19.800","","8.000",""
"C0I370","2019-10-09 12:00:00","671.000","260.000","0.700","27.000","0.600","940.300","","0.000","-99.000","-99.000","-99.000","27.100","","20.300",""
"C0K400","2019-10-09 12:00:00","65.000","213.000","0.700","29.600","0.700","1006.600","","0.000","-99.000","-99.000","-99.000","30.100","","25.300",""
"C0A650","2019-10-09 12:00:00","287.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0U750","2019-10-09 12:00:00","398.000","31.000","2.100","22.400","0.900","971.100","","0.500","-99.000","-99.000","-99.000","22.400","","20.700",""
"C0M730","2019-10-09 12:00:00","40.000","291.000","1.100","32.200","0.520","1008.200","","0.000","-99.000","-99.000","-99.000","32.300","","25.800",""
"C0Z061","2019-10-09 12:00:00","174.000","322.000","1.000","25.100","0.810","999.300","","0.000","-99.000","-99.000","-99.000","25.100","","19.800",""
"C0M670","2019-10-09 12:00:00","43.000","283.000","0.900","30.100","0.650","1008.000","","0.000","-99.000","-99.000","-99.000","30.600","","25.700",""
"C0A880","2019-10-09 12:00:00","6.000","66.000","1.300","27.500","0.730","1013.800","","0.000","-99.000","-99.000","-99.000","27.800","","24.600",""
"C0S950","2019-10-09 12:00:00","415.000","77.000","1.300","24.500","0.810","968.300","","0.000","-99.000","-99.000","-99.000","25.500","","20.200",""
"C0X190","2019-10-09 12:00:00","10.000","229.000","1.900","30.100","0.700","1012.100","","0.000","-99.000","-99.000","-99.000","30.500","","26.500",""
"C0A560","2019-10-09 12:00:00","405.000","0.000","0.000","21.200","1.000","969.800","","6.000","-99.000","-99.000","-99.000","21.200","","18.700",""
"C0F930","2019-10-09 13:00:00","100.000","343.000","1.100","32.100","0.730","1001.400","","0.000","-99.000","-99.000","-99.000","32.100","","22.600",""
"C0A560","2019-10-09 13:00:00","405.000","0.000","0.000","21.600","0.990","969.100","","7.500","-99.000","-99.000","-99.000","21.600","","18.700",""
"C0X190","2019-10-09 13:00:00","10.000","246.000","2.000","29.900","0.700","1011.400","","0.000","-99.000","-99.000","-99.000","30.500","","26.500",""
"C0S950","2019-10-09 13:00:00","415.000","358.000","0.900","25.200","0.760","967.500","","0.000","-99.000","-99.000","-99.000","26.000","","20.200",""
"C0A880","2019-10-09 13:00:00","6.000","57.000","1.600","26.200","0.760","1013.100","","0.000","-99.000","-99.000","-99.000","27.800","","24.600",""
"C0M670","2019-10-09 13:00:00","43.000","256.000","0.800","31.100","0.630","1007.300","","0.000","-99.000","-99.000","-99.000","31.100","","25.700",""
"C0Z061","2019-10-09 13:00:00","174.000","338.000","1.400","26.000","0.750","998.400","","0.000","-99.000","-99.000","-99.000","26.100","","19.800",""
"C0M730","2019-10-09 13:00:00","40.000","308.000","0.600","32.000","0.560","1007.500","","0.000","-99.000","-99.000","-99.000","32.300","","25.800",""
"C0U750","2019-10-09 13:00:00","398.000","32.000","2.300","22.800","0.870","970.500","","0.500","-99.000","-99.000","-99.000","22.800","","20.700",""
"C0A650","2019-10-09 13:00:00","287.000","-99.000","-99.000","-99.000","-99.000","-99.000","","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0K400","2019-10-09 13:00:00","65.000","207.000","1.400","30.800","0.650","1005.800","","0.000","-99.000","-99.000","-99.000","31.000","","25.300",""
"C0I370","2019-10-09 13:00:00","671.000","338.000","1.100","26.300","0.630","939.600","","0.000","-99.000","-99.000","-99.000","27.100","","20.300",""
"C0S750","2019-10-09 13:00:00","2280.000","0.000","0.000","14.600","0.940","776.100","","0.500","-99.000","-99.000","-99.000","19.800","","8.000",""
"C0R650","2019-10-09 13:00:00","29.000","298.000","2.500","29.700","0.680","1011.100","","0.000","-99.000","-99.000","-99.000","31.000","","23.900",""
"C0E740","2019-10-09 13:00:00","27.000","65.000","1.600","31.100","0.560","1009.300","","0.000","-99.000","-99.000","-99.000","31.500","","22.000",""
"C0AI20","2019-10-09 13:00:00","25.000","71.000","7.100","25.600","0.990","1012.300","","0.000","-99.000","-99.000","-99.000","26.300","","24.600",""
"C0E550","2019-10-09 13:00:00","84.000","357.000","2.000","30.300","0.550","1004.700","","0.000","-99.000","-99.000","-99.000","30.400","","21.600",""
"C0X060","2019-10-09 13:00:00","19.000","301.000","3.500","30.600","0.650","1012.300","","0.000","-99.000","-99.000","-99.000","31.600","","24.700",""
"C1R320","2019-10-09 13:00:00","7.000","-99.000","-99.000","-99.000","-99.000","-99.000","","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AC60","2019-10-09 13:00:00","55.000","83.000","2.300","29.800","0.570","1008.000","","0.000","8.800","74.000","","29.800","","23.700",""
"C0UA70","2019-10-09 13:00:00","547.000","68.000","5.000","21.800","0.990","954.900","","1.500","-99.000","-99.000","-99.000","22.200","","20.400",""
"C0G740","2019-10-09 13:00:00","24.000","310.000","1.500","29.700","0.650","1010.300","","0.000","-99.000","-99.000","-99.000","29.900","","24.400",""
"C0F9N0","2019-10-09 13:00:00","75.000","175.000","1.700","31.200","0.600","1004.200","","0.000","-99.000","-99.000","-99.000","31.300","","25.900",""
"C0F9T0","2019-10-09 13:00:00","111.000","320.000","1.400","29.900","0.640","1000.300","","0.000","-99.000","-99.000","-99.000","30.900","","25.400",""
